[Header]
TITLE,MPMS RSO Measurement
BYAPP,MPMS Measurement,1.1,Summary
FILEOPENTIME, 1223035272.812000 10/3/2008, 2:01:12 PM

INFO, APPNAME, MPMS MultiVu Application, Revision 1.56,  Build 72

INFO, NAME, TbMnO3 TF on LaAlO3
INFO, WEIGHT, 1.000
INFO, AREA, 1.000
INFO, LENGTH, 1.000
INFO, SHAPE, Rectangular
INFO, COMMENT, Probe von Joost 7125
INFO, SEQUENCE FILE: RSO-0Field-2K-300K.seq


INFO, BACKGROUND DATA FILE:, None


STARTUPAXIS,X,4,LINEAR,AUTO,0.000000,0.000000
STARTUPAXIS,Y1,5,LINEAR,AUTO,0.000000,0.000000


STARTUPGROUP,Longitudinal
FIELDGROUP,Longitudinal,1,2,3,4,5,6,7,8,9,10,11,19,20,21,22,23,35
FIELDGROUP,Transverse,1,2,3,4,12,13,14,15,16,17,18,24,25,26,27,28,35

PLOT_APPEARANCE,ALL,HORZ_GRID_ON,VERT_GRID_ON,MARKERS_AND_LINES

[Data]
Time,Comment,Field (Oe),Temperature (K),Long Moment (emu),Long Scan Std Dev,Long Offset (cm),Long Offset Std Dev,Long Algorithm,Long Reg Fit,Long Reg Factor,Trans Moment (emu),Trans Scan Std Dev,Trans Offset (cm),Trans Offset Std Dev,Trans Algorithm,Trans Reg Fit,Trans Reg Factor,Long Moment [w/o ABS] (emu),Long Scan Std Dev [w/o ABS],Long Offset [w/o ABS] (cm),Long Offset Std Dev [w/o ABS],Long Reg Fit [w/o ABS],Trans Moment [w/o ABS] (emu),Trans Scan Std Dev [w/o ABS],Trans Offset [w/o ABS] (cm),Trans Offset Std Dev [w/o ABS],Trans Reg Fit [w/o ABS],RSO Position (deg),Amplitude (cm),Frequency,Cycles to Average,Scans per Measurement,Delta Temp (K),Error,EC Comp. Running,Using ABS,
1223038065.562,,3.312129e+004,1.999815e+000,-1.138303e-003,2.918258e-006,0.000000e+000,0.000000e+000,2,9.839520e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,8.201599e-005,0,,0,
1223038091.781,,3.193951e+004,1.999666e+000,-1.080689e-003,2.890187e-007,0.000000e+000,0.000000e+000,2,9.854962e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,1.640320e-004,0,,0,
1223038116.328,,3.075554e+004,1.999738e+000,-1.021557e-003,3.802271e-007,0.000000e+000,0.000000e+000,2,9.866141e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,2.098083e-005,0,,0,
1223038140.765,,2.957230e+004,1.999630e+000,-9.727306e-004,1.873535e-005,0.000000e+000,0.000000e+000,2,9.846622e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,1.440048e-004,0,,0,
1223038164.453,,2.838905e+004,1.999738e+000,-9.011202e-004,1.094131e-006,0.000000e+000,0.000000e+000,2,9.852537e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,4.100800e-005,0,,0,
1223038188.171,,2.720655e+004,1.999795e+000,-8.457173e-004,2.497118e-007,0.000000e+000,0.000000e+000,2,9.867495e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,6.103516e-005,0,,0,
1223038210.609,,2.602330e+004,1.999830e+000,-7.889688e-004,2.277494e-006,0.000000e+000,0.000000e+000,2,9.876697e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,6.103516e-005,0,,0,
1223038232.296,,2.483860e+004,1.999769e+000,-7.289022e-004,3.070217e-006,0.000000e+000,0.000000e+000,2,9.874380e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,6.198883e-005,0,,0,
1223038254.734,,2.365682e+004,1.999764e+000,-6.740359e-004,4.959087e-006,0.000000e+000,0.000000e+000,2,9.884432e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,1.230240e-004,0,,0,
1223038275.703,,2.247357e+004,1.999769e+000,-6.206020e-004,9.481806e-007,0.000000e+000,0.000000e+000,2,9.896182e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,2.050400e-004,0,,0,
1223038296.390,,2.128888e+004,1.999744e+000,-5.689543e-004,1.199662e-006,0.000000e+000,0.000000e+000,2,9.908258e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,4.100800e-005,0,,0,
1223038315.578,,2.010492e+004,1.999615e+000,-5.200974e-004,3.277741e-006,0.000000e+000,0.000000e+000,2,9.900511e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,1.848936e-004,0,,0,
1223038334.765,,1.892240e+004,1.999630e+000,-4.731780e-004,4.183754e-006,0.000000e+000,0.000000e+000,2,9.906509e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,4.100800e-005,0,,0,
1223038354.218,,1.773771e+004,1.999599e+000,-4.379037e-004,1.018069e-007,0.000000e+000,0.000000e+000,2,9.918112e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,2.098083e-005,0,,0,
1223038372.156,,1.655301e+004,1.999708e+000,-4.113702e-004,6.236972e-006,0.000000e+000,0.000000e+000,2,9.877384e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,1.029968e-004,0,,0,
1223038389.875,,1.536787e+004,1.999764e+000,-3.754672e-004,1.971250e-006,0.000000e+000,0.000000e+000,2,9.888461e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,2.260208e-004,0,,0,
1223038408.062,,1.418550e+004,1.999851e+000,-3.365237e-004,1.707816e-005,0.000000e+000,0.000000e+000,2,9.718975e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,1.850128e-004,0,,0,
1223038436.484,,1.299615e+004,1.999934e+000,-3.110109e-004,2.613679e-009,0.000000e+000,0.000000e+000,2,9.883784e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,4.196167e-005,0,,0,
1223038464.859,,1.181204e+004,1.999995e+000,-2.743462e-004,5.656486e-007,0.000000e+000,0.000000e+000,2,9.887193e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,1.440048e-004,0,,0,
1223038497.156,,1.062851e+004,1.999913e+000,-2.362410e-004,3.173053e-007,0.000000e+000,0.000000e+000,2,9.904857e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,8.296967e-005,0,,0,
1223038732.625,,5.914604e+003,2.000181e+000,-8.964519e-005,9.939598e-007,0.000000e+000,0.000000e+000,2,9.811174e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,3.499985e-004,0,,0,
1223038785.171,,4.731509e+003,1.999954e+000,-5.562267e-005,5.208135e-007,0.000000e+000,0.000000e+000,2,9.707527e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,8.201599e-005,0,,0,
1223038831.218,,3.548486e+003,1.999702e+000,-2.366741e-005,1.450534e-007,0.000000e+000,0.000000e+000,2,9.276242e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,1.239777e-004,0,,0,
1223038882.531,,2.365827e+003,1.999738e+000,3.954358e-006,3.044890e-007,0.000000e+000,0.000000e+000,2,5.456385e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,3.080368e-004,0,,0,
1223038936.218,,1.182921e+003,1.999918e+000,2.692160e-005,5.838988e-007,0.000000e+000,0.000000e+000,2,9.335065e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,1.649857e-004,0,,0,
1223038985.750,,1.892023e-001,1.999841e+000,3.174515e-005,1.631415e-007,0.000000e+000,0.000000e+000,2,9.634840e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,1.440048e-004,0,,0,
1223039053.593,,-1.183212e+003,2.000011e+000,4.125248e-005,7.228812e-007,0.000000e+000,0.000000e+000,2,9.823450e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,2.059937e-004,0,,0,
1223039130.640,,-2.366118e+003,1.999964e+000,6.509278e-005,3.703387e-007,0.000000e+000,0.000000e+000,2,9.863039e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,1.440048e-004,0,,0,
1223039182.078,,-3.548777e+003,1.999846e+000,9.606138e-005,2.094995e-008,0.000000e+000,0.000000e+000,2,9.875545e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,6.198883e-005,0,,0,
1223039234.093,,-4.731946e+003,1.999810e+000,1.287962e-004,1.250957e-006,0.000000e+000,0.000000e+000,2,9.874848e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,1.440048e-004,0,,0,
1223039286.515,,-5.914896e+003,1.999821e+000,1.631804e-004,9.065997e-007,0.000000e+000,0.000000e+000,2,9.868782e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,1.029968e-004,0,,0,
1223039383.812,,-7.097119e+003,1.999841e+000,1.998129e-004,2.887923e-007,0.000000e+000,0.000000e+000,2,9.868151e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,1.440048e-004,0,,0,
1223039434.625,,-8.280941e+003,1.999841e+000,2.380467e-004,3.163380e-007,0.000000e+000,0.000000e+000,2,9.874132e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,6.103516e-005,0,,0,
1223039485.890,,-9.465056e+003,1.999918e+000,2.775596e-004,7.407185e-007,0.000000e+000,0.000000e+000,2,9.863324e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,1.449585e-004,0,,0,
1223039520.734,,-1.064539e+004,2.000031e+000,3.168870e-004,1.004713e-006,0.000000e+000,0.000000e+000,2,9.871733e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,8.296967e-005,0,,0,
1223039546.671,,-1.182921e+004,1.999867e+000,3.566559e-004,1.851354e-006,0.000000e+000,0.000000e+000,2,9.803370e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,4.100800e-005,0,,0,
1223039574.906,,-1.301187e+004,1.999856e+000,3.974542e-004,2.109730e-006,0.000000e+000,0.000000e+000,2,9.873914e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,8.296967e-005,0,,0,
1223039603.140,,-1.419453e+004,1.999774e+000,4.346477e-004,4.260783e-007,0.000000e+000,0.000000e+000,2,9.865422e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,1.020432e-004,0,,0,
1223039631.578,,-1.537747e+004,1.999733e+000,4.671540e-004,2.241109e-007,0.000000e+000,0.000000e+000,2,9.874178e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,6.198883e-005,0,,0,
1223039661.953,,-1.655882e+004,1.999789e+000,4.959624e-004,1.071905e-006,0.000000e+000,0.000000e+000,2,9.863147e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,6.198883e-005,0,,0,
1223039691.953,,-1.774280e+004,1.999908e+000,5.239757e-004,1.800749e-006,0.000000e+000,0.000000e+000,2,9.863794e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,1.029968e-004,0,,0,
1223039722.187,,-1.892531e+004,1.999862e+000,5.566828e-004,1.381997e-006,0.000000e+000,0.000000e+000,2,9.873948e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,1.850128e-004,0,,0,
1223039752.375,,-2.010782e+004,1.999861e+000,5.927654e-004,1.423814e-006,0.000000e+000,0.000000e+000,2,9.868348e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,6.198883e-005,0,,0,
1223039783.062,,-2.128961e+004,1.999789e+000,6.375983e-004,8.970611e-007,0.000000e+000,0.000000e+000,2,9.873546e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,4.100800e-005,0,,0,
1223039815.062,,-2.247430e+004,1.999826e+000,6.804693e-004,9.701596e-007,0.000000e+000,0.000000e+000,2,9.856702e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,1.859665e-004,0,,0,
1223039847.937,,-2.365682e+004,1.999887e+000,7.345686e-004,5.978226e-006,0.000000e+000,0.000000e+000,2,9.859285e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,4.196167e-005,0,,0,
1223039882.125,,-2.483860e+004,1.999892e+000,7.907484e-004,1.413936e-006,0.000000e+000,0.000000e+000,2,9.868041e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,1.850128e-004,0,,0,
1223039915.312,,-2.602330e+004,1.999923e+000,8.401132e-004,6.886729e-007,0.000000e+000,0.000000e+000,2,9.847816e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,1.020432e-004,0,,0,
1223039950.500,,-2.720655e+004,1.999975e+000,8.986758e-004,2.203161e-006,0.000000e+000,0.000000e+000,2,9.859359e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,1.850128e-004,0,,0,
1223039984.687,,-2.838905e+004,1.999980e+000,9.543853e-004,4.234276e-006,0.000000e+000,0.000000e+000,2,9.846313e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,1.640320e-004,0,,0,
1223040020.625,,-2.957230e+004,1.999892e+000,1.017876e-003,4.408379e-006,0.000000e+000,0.000000e+000,2,9.855232e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,1.440048e-004,0,,0,
1223040056.593,,-3.075554e+004,1.999867e+000,1.078858e-003,7.591866e-006,0.000000e+000,0.000000e+000,2,9.844192e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,1.029968e-004,0,,0,
1223040093.281,,-3.193951e+004,1.999769e+000,1.125482e-003,1.108083e-006,0.000000e+000,0.000000e+000,2,9.797654e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,6.198883e-005,0,,0,
1223040130.906,,-3.312057e+004,1.999815e+000,1.202323e-003,1.803655e-005,0.000000e+000,0.000000e+000,2,9.831824e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,2.460480e-004,0,,0,
1223040168.890,,-3.430380e+004,1.999903e+000,1.247528e-003,1.408791e-006,0.000000e+000,0.000000e+000,2,9.834549e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,1.440048e-004,0,,0,
1223040206.828,,-3.548632e+004,1.999980e+000,1.310672e-003,1.006421e-006,0.000000e+000,0.000000e+000,2,9.837362e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,6.103516e-005,0,,0,
1223040245.765,,-3.667175e+004,1.999949e+000,1.368323e-003,3.458758e-006,0.000000e+000,0.000000e+000,2,9.832784e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,4.196167e-005,0,,0,
1223040285.953,,-3.785353e+004,1.999913e+000,1.425964e-003,6.696328e-006,0.000000e+000,0.000000e+000,2,9.837574e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,1.230240e-004,0,,0,
1223040325.140,,-3.903604e+004,2.000031e+000,1.485447e-003,6.007572e-007,0.000000e+000,0.000000e+000,2,9.822539e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,6.198883e-005,0,,0,
1223040365.109,,-4.022001e+004,1.999898e+000,1.545570e-003,6.096805e-006,0.000000e+000,0.000000e+000,2,9.818025e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,4.100800e-005,0,,0,
1223040406.046,,-4.140325e+004,1.999846e+000,1.603742e-003,6.266792e-006,0.000000e+000,0.000000e+000,2,9.822414e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,2.059937e-004,0,,0,
1223040447.531,,-4.258359e+004,1.999831e+000,1.666552e-003,6.348122e-006,0.000000e+000,0.000000e+000,2,9.830782e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,2.260208e-004,0,,0,
1223040488.968,,-4.376828e+004,1.999867e+000,1.728585e-003,6.138293e-006,0.000000e+000,0.000000e+000,2,9.825945e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,1.239777e-004,0,,0,
1223040531.906,,-4.495006e+004,2.000006e+000,1.785049e-003,1.233454e-006,0.000000e+000,0.000000e+000,2,9.827508e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,2.260208e-004,0,,0,
1223040575.531,,-4.613476e+004,2.001692e+000,1.855204e-003,1.454354e-005,0.000000e+000,0.000000e+000,2,9.822344e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,1.033068e-003,0,,0,
1223040622.312,,-4.731655e+004,2.004323e+000,1.900599e-003,1.336104e-006,0.000000e+000,0.000000e+000,2,9.821357e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,2.908707e-004,0,,0,
1223040665.500,,-4.849979e+004,2.003519e+000,1.956048e-003,5.306551e-006,0.000000e+000,0.000000e+000,2,9.815300e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,1.659393e-004,0,,0,
1223040709.937,,-4.968157e+004,2.001444e+000,2.020427e-003,7.302765e-006,0.000000e+000,0.000000e+000,2,9.816993e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,2.071857e-004,0,,0,
1223040755.375,,-5.086482e+004,1.999404e+000,2.062380e-003,1.644633e-005,0.000000e+000,0.000000e+000,2,9.807450e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,3.700256e-004,0,,0,
1223040800.062,,-5.204806e+004,1.997609e+000,2.139255e-003,1.840632e-006,0.000000e+000,0.000000e+000,2,9.816221e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,4.100800e-005,0,,0,
1223040847.031,,-5.323130e+004,1.997777e+000,2.197068e-003,2.258808e-007,0.000000e+000,0.000000e+000,2,9.818230e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,2.260208e-004,0,,0,
1223040894.156,,-5.441309e+004,1.998926e+000,2.262775e-003,5.911260e-006,0.000000e+000,0.000000e+000,2,9.806284e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,4.309416e-004,0,,0,
1223040941.109,,-5.559779e+004,1.999985e+000,2.309478e-003,5.924925e-006,0.000000e+000,0.000000e+000,2,9.812816e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,2.050400e-004,0,,0,
1223040989.546,,-5.678102e+004,2.000201e+000,2.390564e-003,9.334045e-006,0.000000e+000,0.000000e+000,2,9.817327e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,4.739761e-004,0,,0,
1223041038.515,,-5.796426e+004,2.001165e+000,2.445447e-003,2.018340e-005,0.000000e+000,0.000000e+000,2,9.823151e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,2.880096e-004,0,,0,
1223041086.953,,-5.914751e+004,2.001697e+000,2.503762e-003,5.609647e-006,0.000000e+000,0.000000e+000,2,9.826716e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,6.198883e-005,0,,0,
1223041130.390,,-5.914751e+004,2.001212e+000,2.503462e-003,1.301070e-005,0.000000e+000,0.000000e+000,2,9.814332e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,6.318092e-005,0,,0,
1223041169.328,,-5.796426e+004,1.999265e+000,2.454354e-003,1.412562e-005,0.000000e+000,0.000000e+000,2,9.803501e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,4.309416e-004,0,,0,
1223041205.765,,-5.678102e+004,1.998408e+000,2.388309e-003,5.108824e-006,0.000000e+000,0.000000e+000,2,9.817642e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,2.869368e-004,0,,0,
1223041241.984,,-5.559779e+004,1.998973e+000,2.325436e-003,1.024843e-005,0.000000e+000,0.000000e+000,2,9.825059e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,2.880096e-004,0,,0,
1223041277.171,,-5.441455e+004,1.997941e+000,2.256862e-003,4.641751e-006,0.000000e+000,0.000000e+000,2,9.823497e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,1.020432e-004,0,,0,
1223041313.109,,-5.323130e+004,1.997783e+000,2.197593e-003,1.835726e-005,0.000000e+000,0.000000e+000,2,9.811441e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,5.949736e-004,0,,0,
1223041347.593,,-5.204806e+004,1.999630e+000,2.132328e-003,1.040484e-005,0.000000e+000,0.000000e+000,2,9.802856e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,6.169081e-004,0,,0,
1223041381.296,,-5.086628e+004,2.000830e+000,2.062886e-003,2.821205e-006,0.000000e+000,0.000000e+000,2,9.811902e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,4.739761e-004,0,,0,
1223041415.484,,-4.968157e+004,2.001392e+000,2.003609e-003,3.953242e-006,0.000000e+000,0.000000e+000,2,9.822516e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,1.649857e-004,0,,0,
1223041447.484,,-4.849979e+004,2.001646e+000,1.943523e-003,2.112693e-006,0.000000e+000,0.000000e+000,2,9.820039e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,2.679825e-004,0,,0,
1223041480.718,,-4.731655e+004,2.001873e+000,1.882928e-003,6.555646e-006,0.000000e+000,0.000000e+000,2,9.820608e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,1.859665e-004,0,,0,
1223041512.937,,-4.613476e+004,2.000902e+000,1.817056e-003,5.446986e-006,0.000000e+000,0.000000e+000,2,9.833707e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,1.239777e-004,0,,0,
1223041544.390,,-4.495006e+004,1.999630e+000,1.753891e-003,1.293464e-006,0.000000e+000,0.000000e+000,2,9.820608e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,2.259016e-004,0,,0,
1223041576.000,,-4.376828e+004,1.999224e+000,1.695558e-003,7.512923e-006,0.000000e+000,0.000000e+000,2,9.830550e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,2.110004e-005,0,,0,
1223041606.687,,-4.258504e+004,1.998803e+000,1.629597e-003,2.395044e-006,0.000000e+000,0.000000e+000,2,9.816114e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,2.260208e-004,0,,0,
1223041636.421,,-4.140325e+004,1.997926e+000,1.569606e-003,4.024859e-006,0.000000e+000,0.000000e+000,2,9.826745e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,8.201599e-005,0,,0,
1223041666.359,,-4.022001e+004,1.998536e+000,1.503316e-003,1.800214e-006,0.000000e+000,0.000000e+000,2,9.818466e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,3.490448e-004,0,,0,
1223041694.796,,-3.903604e+004,1.999543e+000,1.443878e-003,1.550708e-006,0.000000e+000,0.000000e+000,2,9.833244e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,3.080368e-004,0,,0,
1223041721.484,,-3.785426e+004,2.000335e+000,1.385750e-003,2.970941e-006,0.000000e+000,0.000000e+000,2,9.835413e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,2.679825e-004,0,,0,
1223041749.171,,-3.667320e+004,2.000825e+000,1.325021e-003,3.165870e-006,0.000000e+000,0.000000e+000,2,9.835469e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,1.230240e-004,0,,0,
1223041776.421,,-3.548705e+004,2.001098e+000,1.266199e-003,9.680605e-007,0.000000e+000,0.000000e+000,2,9.841130e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,6.198883e-005,0,,0,
1223041803.109,,-3.430453e+004,2.001108e+000,1.207530e-003,4.347628e-006,0.000000e+000,0.000000e+000,2,9.843553e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,6.198883e-005,0,,0,
1223041828.296,,-3.312129e+004,2.000943e+000,1.143494e-003,7.801283e-007,0.000000e+000,0.000000e+000,2,9.847045e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,6.198883e-005,0,,0,
1223041854.031,,-3.194023e+004,2.000747e+000,1.078132e-003,4.751069e-006,0.000000e+000,0.000000e+000,2,9.849062e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,6.198883e-005,0,,0,
1223041878.968,,-3.075554e+004,2.000520e+000,1.023280e-003,3.526424e-006,0.000000e+000,0.000000e+000,2,9.830564e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,6.198883e-005,0,,0,
1223041903.656,,-2.957302e+004,2.000113e+000,9.663861e-004,7.247941e-006,0.000000e+000,0.000000e+000,2,9.862264e-001,1.825000e+000,,,,,,,,,,,,,,,,,,1,8.000000e-001,4.000000e+000,2,2,2.098083e-005,0,,0,
